split,policy,attack_scope,configuration,method,model,events,attacker_victim_pairs,attacker_score_higher,equal_scores,pairwise_superiority_rate,events_all_attackers_above_victim,event_superiority_rate,median_score_margin,mean_score_margin
teste_final_2025,sensitivity,all,a_completa,IF,IF:a_completa,670,1127,714,2,0.6335403726708074,278,0.41492537313432837,0.026565998792648315,0.03548158164455918
teste_final_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,457,914,650,0,0.7111597374179431,214,0.4682713347921225,0.05384454131126404,0.04676335671798405
teste_final_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,213,213,64,2,0.3004694835680751,64,0.3004694835680751,-0.003531932830810547,-0.01292941561886962
teste_final_2025,strict,all,b_completa,AE,AE:b_completa,482,939,533,0,0.5676251331203408,193,0.4004149377593361,0.013326756656169891,0.015112661297360675
teste_final_2025,strict,insertion,b_completa,AE,AE:b_completa,457,914,529,0,0.5787746170678337,189,0.4135667396061269,0.014335818588733673,0.016856200116761925
teste_final_2025,strict,displacement,b_completa,AE,AE:b_completa,25,25,4,0,0.16,4,0.16,-0.05444812774658203,-0.04863111793994904
teste_final_2025,sensitivity,all,b_completa,AE,AE:b_completa,670,1127,615,0,0.5456965394853593,275,0.41044776119402987,0.004425995051860809,0.011495558133459557
teste_final_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,457,914,529,0,0.5787746170678337,189,0.4135667396061269,0.014335818588733673,0.016856200116761925
teste_final_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,213,213,86,0,0.40375586854460094,86,0.40375586854460094,-0.0024958252906799316,-0.011507384461556242
teste_final_2025,strict,all,b_completa,IF,IF:b_completa,482,939,743,0,0.7912673056443025,296,0.6141078838174274,0.0455949604511261,0.04037444164958625
teste_final_2025,strict,insertion,b_completa,IF,IF:b_completa,457,914,743,0,0.812910284463895,296,0.6477024070021882,0.04771071672439575,0.04366890388322868
teste_final_2025,strict,displacement,b_completa,IF,IF:b_completa,25,25,0,0,0.0,0,0.0,-0.07979157567024231,-0.08007109761238099
teste_final_2025,sensitivity,all,b_completa,IF,IF:b_completa,670,1127,827,1,0.7338065661047027,380,0.5671641791044776,0.029818177223205566,0.03370088717000296
teste_final_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,457,914,743,0,0.812910284463895,296,0.6477024070021882,0.04771071672439575,0.04366890388322868
teste_final_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,213,213,84,1,0.39436619718309857,84,0.39436619718309857,-0.0013775825500488281,-0.009072668115857621
teste_final_2025,strict,all,c_completa,AE,AE:c_completa,482,939,552,0,0.5878594249201278,210,0.43568464730290457,0.01036214828491211,0.007460370401953991
teste_final_2025,strict,insertion,c_completa,AE,AE:c_completa,457,914,552,0,0.6039387308533917,210,0.45951859956236324,0.011589128524065018,0.010229465773806009
teste_final_2025,strict,displacement,c_completa,AE,AE:c_completa,25,25,0,0,0.0,0,0.0,-0.07516279816627502,-0.09377775639295578
teste_final_2025,sensitivity,all,c_completa,AE,AE:c_completa,670,1127,607,0,0.5385980479148181,265,0.39552238805970147,0.0032403916120529175,0.003814256253396925
teste_final_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,457,914,552,0,0.6039387308533917,210,0.45951859956236324,0.011589128524065018,0.010229465773806009
teste_final_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,213,213,55,0,0.25821596244131456,55,0.25821596244131456,-0.009766966104507446,-0.0237139198107059
teste_final_2025,strict,all,c_completa,IF,IF:c_completa,482,939,719,0,0.7657082002129926,275,0.5705394190871369,0.04523599147796631,0.039878313755963686
teste_final_2025,strict,insertion,c_completa,IF,IF:c_completa,457,914,719,0,0.7866520787746171,275,0.6017505470459519,0.04716917872428894,0.04289391855311863
teste_final_2025,strict,displacement,c_completa,IF,IF:c_completa,25,25,0,0,0.0,0,0.0,-0.062004268169403076,-0.07037219762802124
teste_final_2025,sensitivity,all,c_completa,IF,IF:c_completa,670,1127,807,2,0.7160603371783496,363,0.5417910447761194,0.03077387809753418,0.03349737001925099
teste_final_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,457,914,719,0,0.7866520787746171,275,0.6017505470459519,0.04716917872428894,0.04289391855311863
teste_final_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,213,213,88,2,0.4131455399061033,88,0.4131455399061033,-0.0009667277336120605,-0.006823969698847739
teste_final_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,482,939,773,0,0.8232161874334398,374,0.7759336099585062,0.03768540918827057,0.03438191039485736
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,457,914,773,0,0.8457330415754923,374,0.8183807439824945,0.03885730542242527,0.037221264736054374
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,25,25,0,0,0.0,0,0.0,-0.06857720017433167,-0.06942488431930542
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,670,1127,859,0,0.7622005323868678,460,0.6865671641791045,0.028615299612283707,0.028548604450928182
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,457,914,773,0,0.8457330415754923,374,0.8183807439824945,0.03885730542242527,0.037221264736054374
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,213,213,86,0,0.40375586854460094,86,0.40375586854460094,-0.0009080097079277039,-0.008666473016702514
teste_final_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,482,939,836,0,0.8903088391906283,410,0.8506224066390041,0.04188045859336853,0.040607560334748986
teste_final_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,457,914,836,0,0.9146608315098468,410,0.8971553610503282,0.042933955788612366,0.044323536251514695
teste_final_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,25,25,0,0,0.0,0,0.0,-0.09181180596351624,-0.0952485191822052
teste_final_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,670,1127,926,2,0.8216503992901508,500,0.746268656716418,0.03549027442932129,0.03373098857337221
teste_final_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,457,914,836,0,0.9146608315098468,410,0.8971553610503282,0.042933955788612366,0.044323536251514695
teste_final_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,213,213,90,2,0.4225352112676056,90,0.4225352112676056,-0.0007704794406890869,-0.011722478928140632
teste_final_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,482,939,632,0,0.6730564430244942,292,0.6058091286307054,0.022068031132221222,0.02038818521621509
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,457,914,631,0,0.6903719912472648,291,0.6367614879649891,0.02365422248840332,0.022862840187073536
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,25,25,1,0,0.04,1,0.04,-0.058914147317409515,-0.07008520051836968
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,670,1127,729,0,0.6468500443655724,389,0.5805970149253732,0.010832659900188446,0.017107561412461586
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,457,914,631,0,0.6903719912472648,291,0.6367614879649891,0.02365422248840332,0.022862840187073536
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,213,213,98,0,0.460093896713615,98,0.460093896713615,-0.0004121512174606323,-0.007588799150896744
teste_final_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,482,939,825,0,0.8785942492012779,406,0.8423236514522822,0.04391464591026306,0.04195000873967862
teste_final_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,457,914,825,0,0.9026258205689278,406,0.888402625820569,0.04505828022956848,0.04521410861735271
teste_final_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,25,25,0,0,0.0,0,0.0,-0.07283401489257812,-0.07738548278808594
teste_final_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,670,1127,901,6,0.7994676131322094,482,0.7194029850746269,0.03490981459617615,0.034816936597214826
teste_final_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,457,914,825,0,0.9026258205689278,406,0.888402625820569,0.04505828022956848,0.04521410861735271
teste_final_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,213,213,76,6,0.3568075117370892,76,0.3568075117370892,-0.0010952949523925781,-0.009798158362437862
estresse_fusaka_2025,strict,all,a_completa,AE,AE:a_completa,97,191,73,0,0.38219895287958117,18,0.18556701030927836,-0.018931709229946136,-0.027716607801343135
estresse_fusaka_2025,strict,insertion,a_completa,AE,AE:a_completa,94,188,73,0,0.3882978723404255,18,0.19148936170212766,-0.017726045101881027,-0.02601166662978048
estresse_fusaka_2025,strict,displacement,a_completa,AE,AE:a_completa,3,3,0,0,0.0,0,0.0,-0.14936784282326698,-0.1345595878859361
estresse_fusaka_2025,sensitivity,all,a_completa,AE,AE:a_completa,112,206,78,0,0.3786407766990291,23,0.20535714285714285,-0.017726045101881027,-0.026615036312418367
estresse_fusaka_2025,sensitivity,insertion,a_completa,AE,AE:a_completa,94,188,73,0,0.3882978723404255,18,0.19148936170212766,-0.017726045101881027,-0.02601166662978048
estresse_fusaka_2025,sensitivity,displacement,a_completa,AE,AE:a_completa,18,18,5,0,0.2777777777777778,5,0.2777777777777778,-0.013476252555847168,-0.03291689744219184
estresse_fusaka_2025,strict,all,a_completa,IF,IF:a_completa,97,191,113,0,0.5916230366492147,26,0.26804123711340205,0.02314823865890503,0.017398052970776384
estresse_fusaka_2025,strict,insertion,a_completa,IF,IF:a_completa,94,188,113,0,0.601063829787234,26,0.2765957446808511,0.02559375762939453,0.018994447240170013
estresse_fusaka_2025,strict,displacement,a_completa,IF,IF:a_completa,3,3,0,0,0.0,0,0.0,-0.07987439632415771,-0.08264265457789104
estresse_fusaka_2025,sensitivity,all,a_completa,IF,IF:a_completa,112,206,119,0,0.5776699029126213,32,0.2857142857142857,0.019014447927474976,0.016381407102334846
estresse_fusaka_2025,sensitivity,insertion,a_completa,IF,IF:a_completa,94,188,113,0,0.601063829787234,26,0.2765957446808511,0.02559375762939453,0.018994447240170013
estresse_fusaka_2025,sensitivity,displacement,a_completa,IF,IF:a_completa,18,18,6,0,0.3333333333333333,6,0.3333333333333333,-0.0021029412746429443,-0.010910345448387994
estresse_fusaka_2025,strict,all,b_completa,AE,AE:b_completa,97,191,80,0,0.418848167539267,16,0.16494845360824742,-0.025903433561325073,-0.027746775972593517
estresse_fusaka_2025,strict,insertion,b_completa,AE,AE:b_completa,94,188,79,0,0.42021276595744683,15,0.1595744680851064,-0.025748491287231445,-0.02814413936055721
estresse_fusaka_2025,strict,displacement,b_completa,AE,AE:b_completa,3,3,1,0,0.3333333333333333,1,0.3333333333333333,-0.09166738390922546,-0.00284533699353536
estresse_fusaka_2025,sensitivity,all,b_completa,AE,AE:b_completa,112,206,82,0,0.39805825242718446,18,0.16071428571428573,-0.02037709951400757,-0.02673491596886255
estresse_fusaka_2025,sensitivity,insertion,b_completa,AE,AE:b_completa,94,188,79,0,0.42021276595744683,15,0.1595744680851064,-0.025748491287231445,-0.02814413936055721
estresse_fusaka_2025,sensitivity,displacement,b_completa,AE,AE:b_completa,18,18,3,0,0.16666666666666666,3,0.16666666666666666,-0.012038171291351318,-0.012016360544496112
estresse_fusaka_2025,strict,all,b_completa,IF,IF:b_completa,97,191,129,0,0.675392670157068,35,0.36082474226804123,0.02899724245071411,0.025145965877003695
estresse_fusaka_2025,strict,insertion,b_completa,IF,IF:b_completa,94,188,129,0,0.6861702127659575,35,0.3723404255319149,0.02945604920387268,0.026722264892243323
estresse_fusaka_2025,strict,displacement,b_completa,IF,IF:b_completa,3,3,0,0,0.0,0,0.0,-0.08609586954116821,-0.0736354390780131
estresse_fusaka_2025,sensitivity,all,b_completa,IF,IF:b_completa,112,206,139,0,0.6747572815533981,45,0.4017857142857143,0.020457983016967773,0.0234809407910097
estresse_fusaka_2025,sensitivity,insertion,b_completa,IF,IF:b_completa,94,188,129,0,0.6861702127659575,35,0.3723404255319149,0.02945604920387268,0.026722264892243323
estresse_fusaka_2025,sensitivity,displacement,b_completa,IF,IF:b_completa,18,18,10,0,0.5555555555555556,10,0.5555555555555556,0.0020700842142105103,-0.010372888710763719
estresse_fusaka_2025,strict,all,c_completa,AE,AE:c_completa,97,191,90,0,0.4712041884816754,20,0.20618556701030927,-0.018562838435173035,-0.02475659151351889
estresse_fusaka_2025,strict,insertion,c_completa,AE,AE:c_completa,94,188,90,0,0.4787234042553192,20,0.2127659574468085,-0.009784527122974396,-0.023617675012730537
estresse_fusaka_2025,strict,displacement,c_completa,AE,AE:c_completa,3,3,0,0,0.0,0,0.0,-0.07554209232330322,-0.09612869222958882
estresse_fusaka_2025,sensitivity,all,c_completa,AE,AE:c_completa,112,206,94,0,0.4563106796116505,24,0.21428571428571427,-0.018999896943569183,-0.024517926486950475
estresse_fusaka_2025,sensitivity,insertion,c_completa,AE,AE:c_completa,94,188,90,0,0.4787234042553192,20,0.2127659574468085,-0.009784527122974396,-0.023617675012730537
estresse_fusaka_2025,sensitivity,displacement,c_completa,AE,AE:c_completa,18,18,4,0,0.2222222222222222,4,0.2222222222222222,-0.028162620961666107,-0.03392055299546984
estresse_fusaka_2025,strict,all,c_completa,IF,IF:c_completa,97,191,119,0,0.6230366492146597,28,0.28865979381443296,0.02380979061126709,0.019202255141672665
estresse_fusaka_2025,strict,insertion,c_completa,IF,IF:c_completa,94,188,119,0,0.6329787234042553,28,0.2978723404255319,0.026271313428878784,0.020524080763471887
estresse_fusaka_2025,strict,displacement,c_completa,IF,IF:c_completa,3,3,0,0,0.0,0,0.0,-0.057820916175842285,-0.06363215049107869
estresse_fusaka_2025,sensitivity,all,c_completa,IF,IF:c_completa,112,206,124,0,0.6019417475728155,33,0.29464285714285715,0.016914546489715576,0.017782770024919972
estresse_fusaka_2025,sensitivity,insertion,c_completa,IF,IF:c_completa,94,188,119,0,0.6329787234042553,28,0.2978723404255319,0.026271313428878784,0.020524080763471887
estresse_fusaka_2025,sensitivity,displacement,c_completa,IF,IF:c_completa,18,18,5,0,0.2777777777777778,5,0.2777777777777778,-0.003106057643890381,-0.010848697688844468
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,97,191,149,0,0.7801047120418848,71,0.7319587628865979,0.03792671859264374,0.031388482244695044
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,94,188,149,0,0.7925531914893617,71,0.7553191489361702,0.038469379767775536,0.03288130541431143
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,3,3,0,0,0.0,0,0.0,-0.06513640284538269,-0.06216176971793175
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,112,206,162,0,0.7864077669902912,84,0.75,0.031112898141145706,0.029257355185533032
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,94,188,149,0,0.7925531914893617,71,0.7553191489361702,0.038469379767775536,0.03288130541431143
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,18,18,13,0,0.7222222222222222,13,0.7222222222222222,0.0010688677430152893,-0.008592791648374664
estresse_fusaka_2025,strict,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,97,191,161,0,0.8429319371727748,78,0.8041237113402062,0.03737562894821167,0.0324535076530816
estresse_fusaka_2025,strict,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,94,188,161,0,0.8563829787234043,78,0.8297872340425532,0.038040176033973694,0.03423542814685943
estresse_fusaka_2025,strict,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,3,3,0,0,0.0,0,0.0,-0.08053526282310486,-0.07921350995699565
estresse_fusaka_2025,sensitivity,all,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,112,206,168,0,0.8155339805825242,85,0.7589285714285714,0.035208478569984436,0.030109458756678312
estresse_fusaka_2025,sensitivity,insertion,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,94,188,161,0,0.8563829787234043,78,0.8297872340425532,0.038040176033973694,0.03423542814685943
estresse_fusaka_2025,sensitivity,displacement,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,18,18,7,0,0.3888888888888889,7,0.3888888888888889,-0.0004000663757324219,-0.01298399931854672
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,97,191,116,0,0.6073298429319371,52,0.5360824742268041,0.015284895896911621,0.009268240934891226
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,94,188,116,0,0.6170212765957447,52,0.5531914893617021,0.01665463112294674,0.01008080187788669
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,3,3,0,0,0.0,0,0.0,-0.036790311336517334,-0.04165224482615789
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,112,206,126,0,0.6116504854368932,62,0.5535714285714286,0.012589864432811737,0.008714923146858957
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,94,188,116,0,0.6170212765957447,52,0.5531914893617021,0.01665463112294674,0.01008080187788669
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,18,18,10,0,0.5555555555555556,10,0.5555555555555556,0.0001596510410308838,-0.005550921377208497
estresse_fusaka_2025,strict,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,97,191,153,0,0.8010471204188482,73,0.7525773195876289,0.03645807504653931,0.03265729062844321
estresse_fusaka_2025,strict,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,94,188,153,0,0.8138297872340425,73,0.776595744680851,0.038128599524497986,0.0341475100276318
estresse_fusaka_2025,strict,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,3,3,0,0,0.0,0,0.0,-0.06275716423988342,-0.060729791720708214
estresse_fusaka_2025,sensitivity,all,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,112,206,158,0,0.7669902912621359,78,0.6964285714285714,0.03345434367656708,0.03029806897478196
estresse_fusaka_2025,sensitivity,insertion,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,94,188,153,0,0.8138297872340425,73,0.776595744680851,0.038128599524497986,0.0341475100276318
estresse_fusaka_2025,sensitivity,displacement,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,18,18,5,0,0.2777777777777778,5,0.2777777777777778,-0.0011181831359863281,-0.009907204243871901
