split,configuration,method,model,threshold,tn,fp,fn,tp,precision,recall_sensitivity,specificity,npv,f1,balanced_accuracy,mcc,false_positive_rate,predicted_positive_rate
estresse_pre_dencun_2024,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,827022,928,4726,0,0.0,0.0,0.9988791593695271,0.9943179905452132,0.0,0.49943957968476355,-0.002523613888782502,0.001120840630472908,0.0011144791011149595
estresse_pre_dencun_2024,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,816135,11815,4689,37,0.003121835977050287,0.007829030892932713,0.9857298146023311,0.9942874477354463,0.004463747134756908,0.4967794227476319,-0.004084997415635159,0.014270185397668889,0.014233627485360452
estresse_pre_dencun_2024,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,821016,6934,4721,5,0.0007205649228995533,0.0010579771476936098,0.9916250981339453,0.9942826832272261,0.0008572653236176598,0.49634153764081945,-0.006046557460395309,0.008374901866054718,0.00833337336491024
estresse_pre_dencun_2024,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,827169,781,4726,0,0.0,0.0,0.9990567063228456,0.9943189945846531,0.0,0.4995283531614228,-0.002314920406445268,0.0009432936771543998,0.0009379398469512752
estresse_pre_dencun_2024,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,822161,5789,4726,0,0.0,0.0,0.9930080318859834,0.994284587857833,0.0,0.4965040159429917,-0.006321548817852655,0.006991968114016589,0.0069522839615889015
estresse_pre_dencun_2024,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,824481,3469,4726,0,0.0,0.0,0.9958101334621656,0.9943005787457173,0.0,0.4979050667310828,-0.004886697698685824,0.004189866537834375,0.004166086208801502
estresse_pre_dencun_2024,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,826686,1264,4726,0,0.0,0.0,0.9984733377619421,0.9943156942646967,0.0,0.49923666888097107,-0.002945847062503967,0.0015266622380578632,0.0015179973963462378
transicao_dencun_2024,a_completa,AE,AE:a_completa,q990,242070,1056,1185,0,0.0,0.0,0.9956565731349177,0.995128568785842,0.0,0.49782828656745887,-0.004599859259474607,0.004343426865082267,0.00432235961540823
transicao_dencun_2024,a_completa,AE,AE:a_completa,q995,242635,491,1185,0,0.0,0.0,0.9979804710314816,0.9951398572717578,0.0,0.4989902355157408,-0.0031329218041341177,0.0020195289685184248,0.002009733495421819
transicao_dencun_2024,a_completa,AE,AE:a_completa,q999,243066,60,1185,0,0.0,0.0,0.9997532143826657,0.9951484333738654,0.0,0.49987660719133287,-0.0010942106126650081,0.0002467856173342664,0.0002455886145118312
transicao_dencun_2024,a_completa,IF,IF:a_completa,q990,241964,1162,1185,0,0.0,0.0,0.9952205852109606,0.9951264451015632,0.0,0.4976102926054803,-0.004826255314090232,0.004779414789039427,0.004756232834379132
transicao_dencun_2024,a_completa,IF,IF:a_completa,q995,242762,364,1185,0,0.0,0.0,0.9985028339215057,0.9951423874858063,0.0,0.49925141696075287,-0.002696785619718418,0.0014971660784942609,0.0014899042613717762
transicao_dencun_2024,a_completa,IF,IF:a_completa,q999,243066,60,1185,0,0.0,0.0,0.9997532143826657,0.9951484333738654,0.0,0.49987660719133287,-0.0010942106126650081,0.0002467856173342664,0.0002455886145118312
transicao_dencun_2024,b_completa,AE,AE:b_completa,q990,242053,1073,1172,13,0.011970534069981584,0.010970464135021098,0.9955866505433396,0.9951814163840066,0.011448701012769706,0.5032785573391804,0.006848077051315553,0.004413349456660387,0.004445153922664145
transicao_dencun_2024,b_completa,AE,AE:b_completa,q995,242767,359,1174,11,0.02972972972972973,0.009282700421940928,0.9985233993896169,0.9951873608782451,0.014147909967845656,0.5039030499057789,0.013946515561224681,0.0014766006103831275,0.0015144631228229592
transicao_dencun_2024,b_completa,AE,AE:b_completa,q999,243108,18,1183,2,0.1,0.0016877637130801688,0.9999259643147997,0.9951574147226054,0.0033195020746887966,0.5008068640139399,0.01239185971508958,7.403568520025772e-05,8.186287150394374e-05
transicao_dencun_2024,b_completa,IF,IF:b_completa,q990,242310,816,1185,0,0.0,0.0,0.9966437156042546,0.995133370295078,0.0,0.4983218578021273,-0.0040415087948068446,0.0033562843957454236,0.0033400051573609047
transicao_dencun_2024,b_completa,IF,IF:b_completa,q995,242836,290,1185,0,0.0,0.0,0.9988072028495513,0.9951438605693772,0.0,0.49940360142477563,-0.002406738306303493,0.0011927971504487322,0.0011870116368071842
transicao_dencun_2024,b_completa,IF,IF:b_completa,q999,243113,13,1185,0,0.0,0.0,0.9999465297829109,0.9951493667569935,0.0,0.49997326489145544,-0.000509278325204472,5.347021708912436e-05,5.321086647756343e-05
transicao_dencun_2024,c_completa,AE,AE:c_completa,q990,241788,1338,1185,0,0.0,0.0,0.9944966807334469,0.9951229148917781,0.0,0.49724834036672344,-0.005180748637088757,0.005503319266553119,0.005476626103613836
transicao_dencun_2024,c_completa,AE,AE:c_completa,q995,242596,530,1185,0,0.0,0.0,0.9978200603802144,0.9951390797478065,0.0,0.4989100301901072,-0.0032552285090873562,0.002179939619785576,0.002169366094854509
transicao_dencun_2024,c_completa,AE,AE:c_completa,q999,243119,7,1185,0,0.0,0.0,0.9999712083446444,0.9951494858864366,0.0,0.4999856041723222,-0.0003737035331054272,2.8791655355631107e-05,2.865200502638031e-05
transicao_dencun_2024,c_completa,IF,IF:c_completa,q990,242094,1032,1185,0,0.0,0.0,0.9957552873818514,0.995129049363077,0.0,0.4978776436909257,-0.004547063407401117,0.004244712618148627,0.004224124169603497
transicao_dencun_2024,c_completa,IF,IF:c_completa,q995,242818,308,1185,0,0.0,0.0,0.998733167164351,0.9951435023339877,0.0,0.4993665835821755,-0.002480397288652997,0.00126683283564899,0.0012606882211607336
transicao_dencun_2024,c_completa,IF,IF:c_completa,q999,243097,29,1185,0,0.0,0.0,0.9998807202849551,0.9951490490498686,0.0,0.49994036014247756,-0.0007606707875476316,0.00011927971504488433,0.00011870116368071843
transicao_dencun_2024,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q990,242156,970,1185,0,0.0,0.0,0.9960102991864301,0.9951302904155075,0.0,0.49800514959321507,-0.004407798122770499,0.003989700813569863,0.003970349267941271
transicao_dencun_2024,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q995,242756,370,1185,0,0.0,0.0,0.9984781553597722,0.995142268007428,0.0,0.4992390776798861,-0.002718954467540471,0.0015218446402277541,0.0015144631228229592
transicao_dencun_2024,b_sem_taxas_absolutas,AE,AE:b_sem_taxas_absolutas,q999,243126,0,1185,0,0.0,0.0,1.0,0.9951496248633913,0.0,0.5,0.0,0.0,0.0
transicao_dencun_2024,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q990,242018,1108,1185,0,0.0,0.0,0.9954426922665613,0.9951275272097795,0.0,0.4977213461332807,-0.004712256139880477,0.004557307733438654,0.004535203081318483
transicao_dencun_2024,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q995,242870,256,1185,0,0.0,0.0,0.9989470480327073,0.995144537092049,0.0,0.49947352401635364,-0.0022610991179167093,0.0010529519672927146,0.00104784475525048
transicao_dencun_2024,b_sem_taxas_absolutas,IF,IF:b_sem_taxas_absolutas,q999,243111,15,1185,0,0.0,0.0,0.9999383035956665,0.9951493270458788,0.0,0.49996915179783324,-0.0005470549148552686,6.169640433351109e-05,6.13971536279578e-05
transicao_dencun_2024,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q990,241607,1519,1177,8,0.005239030779305829,0.006751054852320675,0.9937522107878219,0.9951520693291156,0.0058997050147492625,0.5002516328200713,0.00044365216828564855,0.0062477892121780565,0.006250230239326105
transicao_dencun_2024,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q995,242772,354,1183,2,0.0056179775280898875,0.0016877637130801688,0.9985439648577281,0.9951507450144493,0.0025957170668397143,0.5001158642854041,0.0004220603939375479,0.0014560351422718831,0.0014571591127701985
transicao_dencun_2024,c_sem_taxas_absolutas,AE,AE:c_sem_taxas_absolutas,q999,243104,22,1185,0,0.0,0.0,0.9999095119403107,0.9951491880518566,0.0,0.4999547559701554,-0.0006625258946673364,9.048805968925322e-05,9.004915865433811e-05
transicao_dencun_2024,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q990,241946,1180,1185,0,0.0,0.0,0.9951465495257603,0.9951260842920072,0.0,0.49757327476288016,-0.004863672326993462,0.0048534504742396845,0.004829909418732681
transicao_dencun_2024,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q995,242479,647,1185,0,0.0,0.0,0.9973388284264126,0.9951367456825793,0.0,0.4986694142132063,-0.0035974927581089006,0.002661171573587362,0.00264826389315258
transicao_dencun_2024,c_sem_taxas_absolutas,IF,IF:c_sem_taxas_absolutas,q999,243079,47,1185,0,0.0,0.0,0.9998066845997549,0.9951486915796024,0.0,0.49990334229987743,-0.0009684175901963895,0.00019331540024514204,0.0001923777480342678
