configuration,epoch,train_loss,internal_validation_loss,improved,learning_rate
c_completa,50,0.1378348760586703,0.13743874075860693,1,0.001
c_completa,51,0.1373789549786274,0.13698409333002176,1,0.001
c_completa,52,0.13692992880124288,0.13656583565585287,1,0.001
c_completa,53,0.136520922584014,0.1361514900668138,1,0.001
c_completa,54,0.13612078616456919,0.1357424645328094,1,0.001
c_completa,55,0.13572164811398327,0.13536039781662246,1,0.001
c_completa,56,0.13534434808094076,0.13504072154694324,1,0.001
c_completa,57,0.1349967944956121,0.1346781166880854,1,0.001
c_completa,58,0.1346534347826342,0.13430494130256954,1,0.001
c_completa,59,0.13431209576835473,0.13398801523439036,1,0.001
c_completa,60,0.13401803750722716,0.1337137264507451,1,0.001
c_completa,61,0.13374120912009962,0.13343901556560625,1,0.001
c_completa,62,0.13347432478893348,0.13320425345859754,1,0.001
c_completa,63,0.13327706370026005,0.13300044093168528,1,0.001
c_completa,64,0.13301033234512002,0.13273691792735162,1,0.001
c_completa,65,0.13277992544698447,0.13251361761201672,1,0.001
c_completa,66,0.13256827337584612,0.13238551469608506,1,0.001
c_completa,67,0.13238460515646178,0.13214458714345192,1,0.001
c_completa,68,0.13217427214930758,0.13193801653619167,1,0.001
c_completa,69,0.13199434654326314,0.13174817725048596,1,0.001
c_completa,70,0.1318366791379279,0.13177034476361543,0,0.001
c_completa,71,0.1316617233151118,0.13142127076180984,1,0.001
c_completa,72,0.13149419110009514,0.13127248985922021,1,0.001
c_completa,73,0.13133448461571293,0.131214043118903,1,0.001
c_completa,74,0.13118710221034072,0.13093930015828575,1,0.001
c_completa,75,0.13103877618357707,0.13078236733938547,1,0.001
c_completa,76,0.1308783894883007,0.13065887347957608,1,0.001
c_completa,77,0.1307352363097192,0.13053685151160957,1,0.001
c_completa,78,0.1305971750187691,0.13040669869775262,1,0.001
c_completa,79,0.13046422236091498,0.13029445422636027,1,0.001
c_completa,80,0.13035880899326796,0.1302571192590231,1,0.001
c_completa,81,0.13022346682864838,0.13001870785644537,1,0.001
c_completa,82,0.13009061198642308,0.1298631782938869,1,0.001
c_completa,83,0.12990266888608526,0.12968588404545683,1,0.001
c_completa,84,0.12975810911278393,0.12959704713549994,1,0.001
c_completa,85,0.12960285103204133,0.12944324671626828,1,0.001
c_completa,86,0.12947525225625148,0.12929478598814273,1,0.001
c_completa,87,0.12932091858231312,0.12910811639178624,1,0.001
c_completa,88,0.12916980154967497,0.12905772613156352,1,0.001
c_completa,89,0.12909421694611556,0.12882020794444304,1,0.001
c_completa,90,0.1288713654339722,0.12871150808083537,1,0.001
c_completa,91,0.12873660139071522,0.128562249889083,1,0.001
c_completa,92,0.1286542033660549,0.12847876994181856,1,0.001
c_completa,93,0.12845143368146605,0.1282433979122396,1,0.001
c_completa,94,0.12829856737620535,0.12810907555419024,1,0.001
c_completa,95,0.12815497370355605,0.12796670755854067,1,0.001
c_completa,96,0.1279857412578295,0.12774918153452067,1,0.001
c_completa,97,0.12778354591037214,0.12763366568523532,1,0.001
c_completa,98,0.12756196460156097,0.12733010471173628,1,0.001
c_completa,99,0.1273487533313764,0.12711296067352623,1,0.001
c_completa,100,0.1271466438868608,0.12690522998596734,1,0.001
c_completa,101,0.12689306728949493,0.1266749172980668,1,0.001
c_completa,102,0.12678523446350473,0.12656872637833658,1,0.001
c_completa,103,0.1265679926921982,0.12633568563660283,1,0.001
c_completa,104,0.12638526989414356,0.12637149545110898,0,0.001
c_completa,105,0.1262394211004455,0.12608402427929402,1,0.001
c_completa,106,0.1260966308275073,0.12594163542437625,1,0.001
c_completa,107,0.12597966804310526,0.12584593791895393,1,0.001
c_completa,108,0.1258585822460553,0.12572437123961688,1,0.001
c_completa,109,0.12574678520213328,0.1255869221125114,1,0.001
c_completa,110,0.12565862229051888,0.12559437911034338,0,0.001
c_completa,111,0.1255881375416122,0.1254803432642946,1,0.001
c_completa,112,0.12547135700181067,0.12535335763055822,1,0.001
c_completa,113,0.12541853220903687,0.1252413401040917,1,0.001
c_completa,114,0.1253153675884988,0.12517532357743813,1,0.001
c_completa,115,0.1252341413378964,0.12513396618283706,1,0.001
c_completa,116,0.12523019494592683,0.12503578694715897,1,0.001
c_completa,117,0.12513036966483143,0.12503241216159663,0,0.001
c_completa,118,0.12505607244882416,0.12497352365939707,1,0.001
c_completa,119,0.12497964200574614,0.12496988239217628,0,0.001
c_completa,120,0.12491153222584951,0.12478440999736463,1,0.001
c_completa,121,0.12484530672193372,0.1247991727865725,0,0.001
c_completa,122,0.12480872463810519,0.1249066199916429,0,0.001
c_completa,123,0.12480203292365258,0.12468841709482319,1,0.001
c_completa,124,0.1247212148495289,0.12459032393647676,1,0.001
c_completa,125,0.12463219782843717,0.12457354822285305,1,0.001
c_completa,126,0.12457728987629688,0.12451333267139972,1,0.001
c_completa,127,0.12456517063904249,0.1244384726496394,1,0.001
c_completa,128,0.12447664859859853,0.1243974022584002,1,0.001
c_completa,129,0.1244524038425386,0.12434032423600877,1,0.001
c_completa,130,0.12445410559605938,0.12425091799551032,1,0.001
c_completa,131,0.12432292398045261,0.12426459352671733,0,0.001
c_completa,132,0.12427613727869911,0.12422234159022981,1,0.001
c_completa,133,0.12425870847467947,0.1241731726806616,1,0.001
c_completa,134,0.12422243921738675,0.1241857732401779,0,0.001
c_completa,135,0.12415460116622495,0.12404443046399762,1,0.001
c_completa,136,0.12413512489894547,0.12399453144140876,1,0.001
c_completa,137,0.12406906336266625,0.12393426919570268,1,0.001
c_completa,138,0.1239750158189513,0.12392197177810671,1,0.001
c_completa,139,0.12401380511145552,0.12389479236558666,1,0.001
c_completa,140,0.12390862101368837,0.1237959124941522,1,0.001
c_completa,141,0.12386925359755532,0.12376239125421994,1,0.001
c_completa,142,0.12380763216870605,0.12367863064727354,1,0.001
c_completa,143,0.12373403513676512,0.12358706370517454,1,0.001
c_completa,144,0.12367132980012428,0.12358050689766185,0,0.001
c_completa,145,0.1236218452673103,0.12349918553486242,1,0.001
c_completa,146,0.12358825782201768,0.12344694018091358,1,0.001
c_completa,147,0.12350530611065981,0.1234219374952498,1,0.001
c_completa,148,0.12348205939231362,0.1233490055330736,1,0.001
c_completa,149,0.12339973795145308,0.12326200015675455,1,0.001
c_completa,150,0.12334666698426182,0.12320267859786756,1,0.001
c_completa,151,0.12327919357727476,0.12312499034757429,1,0.001
c_completa,152,0.12321718018611783,0.12308945102176562,1,0.001
c_completa,153,0.12321147575106442,0.12306775270241571,1,0.001
c_completa,154,0.12315837101759036,0.12300625438165834,1,0.001
c_completa,155,0.12308919260291262,0.1229151031600154,1,0.001
c_completa,156,0.12299594845359002,0.1228556372834957,1,0.001
c_completa,157,0.12295381126190592,0.12282860640150903,1,0.001
c_completa,158,0.1228859669173308,0.1227959858103976,1,0.001
c_completa,159,0.122856721578982,0.12270747945351432,1,0.001
c_completa,160,0.12277949626961988,0.12263081693402629,1,0.001
c_completa,161,0.12273666741546008,0.12260974441244518,1,0.001
c_completa,162,0.1226718154795652,0.12255913802960391,1,0.001
c_completa,163,0.12261770426863075,0.12253172365211666,1,0.001
c_completa,164,0.12263127514762184,0.12249718924531942,1,0.001
c_completa,165,0.12259647910486289,0.1224781492266809,1,0.001
c_completa,166,0.12253166929652315,0.12240356770122239,1,0.001
c_completa,167,0.12247283115872865,0.12244530151803266,0,0.001
c_completa,168,0.12240483253797747,0.12233398365683529,1,0.001
c_completa,169,0.12233351572076126,0.12219315795686995,1,0.001
c_completa,170,0.12230749064190459,0.12220201255667082,0,0.001
c_completa,171,0.1222477680019071,0.12214461254165715,1,0.001
c_completa,172,0.12220477792341904,0.12216316553375262,0,0.001
c_completa,173,0.12211307469146838,0.12206554304212199,1,0.001
c_completa,174,0.1220675235098514,0.12207487000753074,0,0.001
c_completa,175,0.12203566673846451,0.12201894982256253,1,0.001
c_completa,176,0.12200942780752329,0.12189172904649123,1,0.001
c_completa,177,0.12202761017674002,0.12193119696497061,0,0.001
c_completa,178,0.12195925295829299,0.12184654866523671,1,0.001
c_completa,179,0.12187741172582488,0.12186851221694436,0,0.001
c_completa,180,0.12187363431179182,0.12182933732399875,1,0.001
c_completa,181,0.12181682412602582,0.1217223633168001,1,0.001
c_completa,182,0.12180765600631124,0.12170655695395317,1,0.001
c_completa,183,0.12180217364681677,0.12168439603185312,1,0.001
c_completa,184,0.12174866332733073,0.12166557734233174,1,0.001
c_completa,185,0.12175115044681796,0.1217440170524894,0,0.001
c_completa,186,0.12169505597606169,0.12169920266736013,0,0.001
c_completa,187,0.1216430833784826,0.12157712944520836,1,0.001
c_completa,188,0.12160446966817288,0.12156370124779041,1,0.001
c_completa,189,0.12159546355827211,0.12154632881384231,1,0.001
c_completa,190,0.12154121960845214,0.12149024696728326,1,0.001
c_completa,191,0.12153493900417145,0.12150992939147066,0,0.001
c_completa,192,0.12149873242370304,0.12143847828795197,1,0.001
c_completa,193,0.12148361182404835,0.12145859093748693,0,0.001
c_completa,194,0.12144405333466685,0.12133384659024721,1,0.001
c_completa,195,0.12140467448488342,0.12142725101279095,0,0.001
c_completa,196,0.1213818692037224,0.12136326474859452,0,0.001
c_completa,197,0.12140362902518492,0.12131741581358221,1,0.001
c_completa,198,0.12136473718890932,0.12124678628488543,1,0.001
c_completa,199,0.12130888831629048,0.12136248613682978,0,0.001
c_completa,200,0.12132237228556228,0.12130255348262023,0,0.001
b_sem_taxas_absolutas,1,0.38045052510719407,0.3437806354738169,1,0.001
b_sem_taxas_absolutas,2,0.31871772471360144,0.2947556920373706,1,0.001
b_sem_taxas_absolutas,3,0.28221875039565314,0.26978103280141325,1,0.001
b_sem_taxas_absolutas,4,0.25585165086225925,0.2393640888459479,1,0.001
b_sem_taxas_absolutas,5,0.22869676251847387,0.21835245009504203,1,0.001
b_sem_taxas_absolutas,6,0.21255502963149198,0.20732688840198465,1,0.001
b_sem_taxas_absolutas,7,0.20535436353508624,0.2031727446000928,1,0.001
b_sem_taxas_absolutas,8,0.20245761570943885,0.2011187231801543,1,0.001
b_sem_taxas_absolutas,9,0.2006377319917404,0.19938940109746453,1,0.001
b_sem_taxas_absolutas,10,0.1987338689837571,0.19719296197775596,1,0.001
b_sem_taxas_absolutas,11,0.19594956244117953,0.1935069429847207,1,0.001
b_sem_taxas_absolutas,12,0.190313026856833,0.1847135635517241,1,0.001
b_sem_taxas_absolutas,13,0.17711524665190165,0.1683744792970205,1,0.001
b_sem_taxas_absolutas,14,0.16484119132312958,0.1617463458917451,1,0.001
b_sem_taxas_absolutas,15,0.16045335161420032,0.1587365960969912,1,0.001
b_sem_taxas_absolutas,16,0.1579117272310789,0.15655788588906333,1,0.001
b_sem_taxas_absolutas,17,0.15591861275443392,0.15467176820765974,1,0.001
b_sem_taxas_absolutas,18,0.15389404265217047,0.15223539370135014,1,0.001
b_sem_taxas_absolutas,19,0.15010750427335495,0.14594337883345165,1,0.001
b_sem_taxas_absolutas,20,0.1397323254877602,0.13206607887886626,1,0.001
b_sem_taxas_absolutas,21,0.12892106116850796,0.12633342124534053,1,0.001
b_sem_taxas_absolutas,22,0.1254544068744263,0.1241633256377322,1,0.001
b_sem_taxas_absolutas,23,0.12372347646700517,0.12272500523151955,1,0.001
b_sem_taxas_absolutas,24,0.12252534123303668,0.12183681193898711,1,0.001
b_sem_taxas_absolutas,25,0.12172269474177948,0.12113523240913282,1,0.001
b_sem_taxas_absolutas,26,0.12108586024999843,0.12051766117590959,1,0.001
b_sem_taxas_absolutas,27,0.12049535366511686,0.11994363936572801,1,0.001
b_sem_taxas_absolutas,28,0.1198956922634776,0.11933553364016694,1,0.001
b_sem_taxas_absolutas,29,0.11928767114922664,0.11879375332178148,1,0.001
b_sem_taxas_absolutas,30,0.11872415471023239,0.11820640710385087,1,0.001
b_sem_taxas_absolutas,31,0.11818112484404056,0.11779382477362407,1,0.001
b_sem_taxas_absolutas,32,0.11770477013684748,0.11723938540807176,1,0.001
b_sem_taxas_absolutas,33,0.11728071020654095,0.11690871587316506,1,0.001
b_sem_taxas_absolutas,34,0.11688937804978185,0.1164764876520895,1,0.001
b_sem_taxas_absolutas,35,0.11650494202161589,0.11611477990242516,1,0.001
b_sem_taxas_absolutas,36,0.11610753886171395,0.11571488698523148,1,0.001
b_sem_taxas_absolutas,37,0.11573483740776512,0.11536051861802894,1,0.001
b_sem_taxas_absolutas,38,0.11539163675254352,0.11507336187374625,1,0.001
b_sem_taxas_absolutas,39,0.11509628228735128,0.11479193311982533,1,0.001
b_sem_taxas_absolutas,40,0.11483751910411291,0.11458408281067353,1,0.001
b_sem_taxas_absolutas,41,0.1146019186174502,0.11428083168048019,1,0.001
b_sem_taxas_absolutas,42,0.11434447057002829,0.11407428807622327,1,0.001
b_sem_taxas_absolutas,43,0.11412517113821878,0.11390017690566613,1,0.001
b_sem_taxas_absolutas,44,0.113909742224795,0.11362048751290438,1,0.001
b_sem_taxas_absolutas,45,0.11366898636938845,0.11340482015780882,1,0.001
b_sem_taxas_absolutas,46,0.1134494985241216,0.11319437548649745,1,0.001
b_sem_taxas_absolutas,47,0.11322920257830649,0.11298478990569082,1,0.001
b_sem_taxas_absolutas,48,0.11302671025917269,0.11277460906916599,1,0.001
b_sem_taxas_absolutas,49,0.11280402830510022,0.11258640090479392,1,0.001
b_sem_taxas_absolutas,50,0.11257497677814339,0.1123258996975585,1,0.001
b_sem_taxas_absolutas,51,0.11231702959239226,0.11202781251554599,1,0.001
b_sem_taxas_absolutas,52,0.11202741470541762,0.11178994073548651,1,0.001
b_sem_taxas_absolutas,53,0.11175195660326562,0.11145345585453485,1,0.001
b_sem_taxas_absolutas,54,0.11145258323794559,0.11118312290326277,1,0.001
b_sem_taxas_absolutas,55,0.11111068004334174,0.11070748210185714,1,0.001
b_sem_taxas_absolutas,56,0.1105908144302022,0.1100974203497416,1,0.001
b_sem_taxas_absolutas,57,0.10989751435510164,0.1093411432051738,1,0.001
b_sem_taxas_absolutas,58,0.1090939218929084,0.10854035585733242,1,0.001
b_sem_taxas_absolutas,59,0.10835886008020734,0.10784816143174211,1,0.001
b_sem_taxas_absolutas,60,0.10768240019161554,0.10718524583508948,1,0.001
b_sem_taxas_absolutas,61,0.10700439018292957,0.10647522114033532,1,0.001
b_sem_taxas_absolutas,62,0.10632067999244178,0.10582914593440305,1,0.001
b_sem_taxas_absolutas,63,0.10564770236565645,0.10517810590714241,1,0.001
b_sem_taxas_absolutas,64,0.10502101607173041,0.10460644679411138,1,0.001
b_sem_taxas_absolutas,65,0.10437238772235564,0.10389593007394067,1,0.001
b_sem_taxas_absolutas,66,0.10374351169259989,0.10331523216567493,1,0.001
b_sem_taxas_absolutas,67,0.10308702475631895,0.10261432305934123,1,0.001
b_sem_taxas_absolutas,68,0.10245579959152448,0.1020120918051548,1,0.001
b_sem_taxas_absolutas,69,0.10184115497443753,0.10139935775162567,1,0.001
b_sem_taxas_absolutas,70,0.10125658644747984,0.10083743415150898,1,0.001
b_sem_taxas_absolutas,71,0.10067727319468113,0.10026544215057337,1,0.001
b_sem_taxas_absolutas,72,0.1000982115851349,0.0996667219842741,1,0.001
b_sem_taxas_absolutas,73,0.09951885325757827,0.09911194203049713,1,0.001
b_sem_taxas_absolutas,74,0.09889811952863582,0.09850941856640386,1,0.001
b_sem_taxas_absolutas,75,0.09829340638364588,0.09805608756229675,1,0.001
b_sem_taxas_absolutas,76,0.09774709655889688,0.0974268962434053,1,0.001
b_sem_taxas_absolutas,77,0.09726396548017345,0.09704099449921433,1,0.001
b_sem_taxas_absolutas,78,0.0968459166228196,0.09646060470271481,1,0.001
b_sem_taxas_absolutas,79,0.09637365733150847,0.0960266557024388,1,0.001
b_sem_taxas_absolutas,80,0.09593698719079517,0.09563698469291709,1,0.001
b_sem_taxas_absolutas,81,0.09553673517205669,0.09521005091552713,1,0.001
b_sem_taxas_absolutas,82,0.09514104356030663,0.09478189959699015,1,0.001
b_sem_taxas_absolutas,83,0.09473298514089654,0.09452298868772055,1,0.001
b_sem_taxas_absolutas,84,0.09432474085866052,0.09403732168332431,1,0.001
b_sem_taxas_absolutas,85,0.09398328229997081,0.09370732963337258,1,0.001
b_sem_taxas_absolutas,86,0.09370527517083027,0.09340213237652249,1,0.001
b_sem_taxas_absolutas,87,0.09333819773263709,0.09313651588659083,1,0.001
b_sem_taxas_absolutas,88,0.09306895496649244,0.09281037149086166,1,0.001
b_sem_taxas_absolutas,89,0.09279233554800834,0.0925342616654909,1,0.001
b_sem_taxas_absolutas,90,0.0923747827060555,0.0918542079716917,1,0.001
b_sem_taxas_absolutas,91,0.09129789898960865,0.09062766642045365,1,0.001
b_sem_taxas_absolutas,92,0.09030781355152584,0.08982267995741333,1,0.001
b_sem_taxas_absolutas,93,0.08969650463165599,0.0893842900308655,1,0.001
b_sem_taxas_absolutas,94,0.08930013597332218,0.08920137627161477,1,0.001
b_sem_taxas_absolutas,95,0.08905642373607729,0.08876713266907943,1,0.001
b_sem_taxas_absolutas,96,0.08866940115083313,0.08845778126568382,1,0.001
b_sem_taxas_absolutas,97,0.08851021596850381,0.08825278933738927,1,0.001
b_sem_taxas_absolutas,98,0.08824845837126999,0.08805846440234438,1,0.001
b_sem_taxas_absolutas,99,0.08807295120913526,0.08786399938275453,1,0.001
b_sem_taxas_absolutas,100,0.0879095333662836,0.08768887343955602,1,0.001
b_sem_taxas_absolutas,101,0.08778182425423531,0.0875749065968073,1,0.001
b_sem_taxas_absolutas,102,0.08762451718887605,0.08747080372780747,1,0.001
b_sem_taxas_absolutas,103,0.08753761449491784,0.08736063938376995,1,0.001
b_sem_taxas_absolutas,104,0.08742396617440336,0.08733993590734943,1,0.001
b_sem_taxas_absolutas,105,0.08730935461493464,0.08713938368807006,1,0.001
b_sem_taxas_absolutas,106,0.08716257405451307,0.08700297679636385,1,0.001
b_sem_taxas_absolutas,107,0.0870559219841657,0.0869310797192455,1,0.001
b_sem_taxas_absolutas,108,0.08704387580113089,0.08681928692566687,1,0.001
b_sem_taxas_absolutas,109,0.08690983628962044,0.08680214174332553,1,0.001
b_sem_taxas_absolutas,110,0.08683176631909181,0.08678894441364368,1,0.001
b_sem_taxas_absolutas,111,0.08674494027467153,0.08663267120484368,1,0.001
b_sem_taxas_absolutas,112,0.08662801384975188,0.08645134889909407,1,0.001
b_sem_taxas_absolutas,113,0.08641228442608136,0.08624787361121043,1,0.001
b_sem_taxas_absolutas,114,0.08624303134841922,0.08603085107440323,1,0.001
b_sem_taxas_absolutas,115,0.08604763748663109,0.08586503495139347,1,0.001
b_sem_taxas_absolutas,116,0.08592669733992091,0.08570904148935615,1,0.001
b_sem_taxas_absolutas,117,0.08577647756182828,0.08561512762091252,1,0.001
b_sem_taxas_absolutas,118,0.08567001773345459,0.08546610855957681,1,0.001
b_sem_taxas_absolutas,119,0.08560974136874443,0.08550757466148476,0,0.001
b_sem_taxas_absolutas,120,0.08548070255135867,0.08527758784156551,1,0.001
b_sem_taxas_absolutas,121,0.0853602951570351,0.08520470375293777,1,0.001
b_sem_taxas_absolutas,122,0.08526473146070651,0.08506175746705555,1,0.001
b_sem_taxas_absolutas,123,0.08523383956613555,0.08513888530496408,0,0.001
b_sem_taxas_absolutas,124,0.0851029647944289,0.08505399143268107,0,0.001
b_sem_taxas_absolutas,125,0.08508561077510865,0.08490826250503786,1,0.001
b_sem_taxas_absolutas,126,0.08491522925990384,0.08472967845789024,1,0.001
b_sem_taxas_absolutas,127,0.08485702510070703,0.0847278023868596,0,0.001
b_sem_taxas_absolutas,128,0.08478904632958734,0.08457745300123254,1,0.001
b_sem_taxas_absolutas,129,0.08468626004721178,0.08458854209184562,0,0.001
b_sem_taxas_absolutas,130,0.08467776636624509,0.08444056905940622,1,0.001
b_sem_taxas_absolutas,131,0.08453246611767203,0.08445646369027553,0,0.001
b_sem_taxas_absolutas,132,0.08444537094473942,0.0843268670735359,1,0.001
b_sem_taxas_absolutas,133,0.08443282481081647,0.08412158604251783,1,0.001
b_sem_taxas_absolutas,134,0.08419127972030553,0.08408357736652894,1,0.001
b_sem_taxas_absolutas,135,0.0841381166913293,0.0838734061487216,1,0.001
b_sem_taxas_absolutas,136,0.08395876765379058,0.08387986744822644,0,0.001
b_sem_taxas_absolutas,137,0.08392678720974438,0.08375372838019889,1,0.001
b_sem_taxas_absolutas,138,0.08381954441671328,0.08399046543384252,0,0.001
b_sem_taxas_absolutas,139,0.08389133683713225,0.08355074485198188,1,0.001
b_sem_taxas_absolutas,140,0.08361823517542027,0.08347659850271312,1,0.001
b_sem_taxas_absolutas,141,0.08358271337097355,0.08342964152756029,1,0.001
b_sem_taxas_absolutas,142,0.08352706112314066,0.08340170625481395,1,0.001
b_sem_taxas_absolutas,143,0.08349376248222842,0.08333296606819211,1,0.001
b_sem_taxas_absolutas,144,0.08340440719117569,0.08325303715367419,1,0.001
b_sem_taxas_absolutas,145,0.08333544175092225,0.08322244304990002,1,0.001
b_sem_taxas_absolutas,146,0.08331398268600153,0.08321404698172215,0,0.001
b_sem_taxas_absolutas,147,0.08322281334033935,0.0831315400761488,1,0.001
b_sem_taxas_absolutas,148,0.08321171464852488,0.08296160426848434,1,0.001
b_sem_taxas_absolutas,149,0.08303703393331698,0.0829403666435807,1,0.001
b_sem_taxas_absolutas,150,0.08308239868284323,0.08295337762628231,0,0.001
b_sem_taxas_absolutas,151,0.08300459430827407,0.08287123552983497,1,0.001
b_sem_taxas_absolutas,152,0.08294116890610534,0.08290326839470075,0,0.001
b_sem_taxas_absolutas,153,0.08299457643642473,0.08288454111064249,0,0.001
b_sem_taxas_absolutas,154,0.08290462543774976,0.0827080981509745,1,0.001
b_sem_taxas_absolutas,155,0.08284842913472196,0.08273897453624064,0,0.001
b_sem_taxas_absolutas,156,0.08290933630226717,0.08270396347143959,0,0.001
b_sem_taxas_absolutas,157,0.08280113293471109,0.0826744103816546,1,0.001
b_sem_taxas_absolutas,158,0.08292178703502931,0.08260056472440894,1,0.001
b_sem_taxas_absolutas,159,0.08268024115424516,0.08270799411750622,0,0.001
b_sem_taxas_absolutas,160,0.08271710804399005,0.08279448458572398,0,0.001
b_sem_taxas_absolutas,161,0.08264988532716058,0.08267194533155067,0,0.001
b_sem_taxas_absolutas,162,0.08262518522122164,0.08261091441845873,0,0.001
b_sem_taxas_absolutas,163,0.08261482674569666,0.08246317102642846,1,0.001
b_sem_taxas_absolutas,164,0.08254433861061009,0.08239365215922025,1,0.001
b_sem_taxas_absolutas,165,0.08253111384389016,0.0824100734381741,0,0.001
b_sem_taxas_absolutas,166,0.0825502994732987,0.0825548000918911,0,0.001
b_sem_taxas_absolutas,167,0.08255176670918518,0.0823188711741244,1,0.001
b_sem_taxas_absolutas,168,0.08239121707996071,0.08228369105885006,1,0.001
b_sem_taxas_absolutas,169,0.08253142691619766,0.08242811916673032,0,0.001
b_sem_taxas_absolutas,170,0.08239660669324629,0.08234728963005239,0,0.001
b_sem_taxas_absolutas,171,0.08239678843619186,0.08227795939423413,0,0.001
b_sem_taxas_absolutas,172,0.08252653374925917,0.08219319407232804,1,0.001
b_sem_taxas_absolutas,173,0.0822836710215021,0.08223447073137254,0,0.001
b_sem_taxas_absolutas,174,0.08229368254230573,0.08213466331782011,1,0.001
b_sem_taxas_absolutas,175,0.08232398575895931,0.08218605567759457,0,0.001
b_sem_taxas_absolutas,176,0.08229984729709951,0.08215338004947445,0,0.001
b_sem_taxas_absolutas,177,0.08218749453289505,0.08205788131025225,1,0.001
b_sem_taxas_absolutas,178,0.08227528429622406,0.08206907103768638,0,0.001
b_sem_taxas_absolutas,179,0.08226517777342979,0.08215785634821283,0,0.001
b_sem_taxas_absolutas,180,0.08217441204520845,0.08220470386389349,0,0.001
b_sem_taxas_absolutas,181,0.08208307465742834,0.08198778220000315,1,0.001
b_sem_taxas_absolutas,182,0.08211673412332685,0.08221965094701095,0,0.001
b_sem_taxas_absolutas,183,0.08205153390585858,0.08189947013479963,1,0.001
b_sem_taxas_absolutas,184,0.08190767990731572,0.08183191698581525,1,0.001
b_sem_taxas_absolutas,185,0.08194307418820573,0.08215279564692418,0,0.001
b_sem_taxas_absolutas,186,0.08204606549108394,0.08172139995528425,1,0.001
b_sem_taxas_absolutas,187,0.08190051005073895,0.08176055194897783,0,0.001
b_sem_taxas_absolutas,188,0.08189854834594286,0.08247271564670021,0,0.001
b_sem_taxas_absolutas,189,0.0820078013815373,0.0820144985203876,0,0.001
b_sem_taxas_absolutas,190,0.08186099427305864,0.08179898988342359,0,0.001
b_sem_taxas_absolutas,191,0.08186506904210576,0.08164310578771952,1,0.001
b_sem_taxas_absolutas,192,0.08170601652761796,0.08159512059269669,1,0.001
b_sem_taxas_absolutas,193,0.08165911154924553,0.08155224154748789,1,0.001
b_sem_taxas_absolutas,194,0.08176752992350104,0.0820296157935032,0,0.001
b_sem_taxas_absolutas,195,0.08172579333147245,0.08146050048724368,1,0.001
b_sem_taxas_absolutas,196,0.08156459175544527,0.08142887603105682,1,0.001
b_sem_taxas_absolutas,197,0.08151841325206002,0.08140533984151264,1,0.001
b_sem_taxas_absolutas,198,0.08159363655355593,0.08161266214712308,0,0.001
b_sem_taxas_absolutas,199,0.08158069261386433,0.08138613160111455,1,0.001
b_sem_taxas_absolutas,200,0.08143689855517976,0.08138692131402324,0,0.001
c_sem_taxas_absolutas,1,0.3857354986201306,0.3489506740936305,1,0.001
c_sem_taxas_absolutas,2,0.3205866868221559,0.28998533763939316,1,0.001
c_sem_taxas_absolutas,3,0.27015006695211885,0.25467831097347887,1,0.001
c_sem_taxas_absolutas,4,0.24483601862977283,0.2316808877251686,1,0.001
c_sem_taxas_absolutas,5,0.2181707136562304,0.20628878494756728,1,0.001
c_sem_taxas_absolutas,6,0.2020034138035522,0.19776773692149502,1,0.001
c_sem_taxas_absolutas,7,0.19536101633009834,0.19219310318987784,1,0.001
c_sem_taxas_absolutas,8,0.18983699053417158,0.18626798949156637,1,0.001
c_sem_taxas_absolutas,9,0.18256904092947282,0.177906206164347,1,0.001
c_sem_taxas_absolutas,10,0.1728186272987807,0.16564046903382576,1,0.001
c_sem_taxas_absolutas,11,0.16230579248409466,0.1594267927093419,1,0.001
c_sem_taxas_absolutas,12,0.15848902815281182,0.1571825266294359,1,0.001
c_sem_taxas_absolutas,13,0.1568022435056202,0.15601280897350572,1,0.001
c_sem_taxas_absolutas,14,0.15576651422602603,0.15506422313195714,1,0.001
c_sem_taxas_absolutas,15,0.15494578502024547,0.15432568149952727,1,0.001
c_sem_taxas_absolutas,16,0.15426387146847806,0.1536991297374511,1,0.001
c_sem_taxas_absolutas,17,0.15362722647152605,0.1530767334572134,1,0.001
c_sem_taxas_absolutas,18,0.15301594738775776,0.15247556060427206,1,0.001
c_sem_taxas_absolutas,19,0.15241575656941317,0.15189081902687138,1,0.001
c_sem_taxas_absolutas,20,0.15185249603637713,0.15136844362583923,1,0.001
c_sem_taxas_absolutas,21,0.15134538024798805,0.15098156239193106,1,0.001
c_sem_taxas_absolutas,22,0.1508871925509239,0.1504565620504912,1,0.001
c_sem_taxas_absolutas,23,0.15042160011231118,0.14999957739377415,1,0.001
c_sem_taxas_absolutas,24,0.14998484545653598,0.1496054563547525,1,0.001
c_sem_taxas_absolutas,25,0.1495405101945948,0.14915459609663334,1,0.001
c_sem_taxas_absolutas,26,0.14908512147183928,0.14867457732934009,1,0.001
c_sem_taxas_absolutas,27,0.14858785707476305,0.14812874139300475,1,0.001
c_sem_taxas_absolutas,28,0.14796937210579716,0.1474333933068943,1,0.001
c_sem_taxas_absolutas,29,0.1471229136304071,0.14636882133255075,1,0.001
c_sem_taxas_absolutas,30,0.14552549330745004,0.1438903240042545,1,0.001
c_sem_taxas_absolutas,31,0.14099284614253707,0.13641301088898672,1,0.001
c_sem_taxas_absolutas,32,0.13268197915410487,0.12953688044058898,1,0.001
